   1010319,         1,         3,         1,        -1,         1,        -1,        -1,3.439700e+00
   1010320,         1,         3,         1,        -1,         1,        -1,        -1,3.310500e+00
   1010321,         1,         3,         1,        -1,         1,        -1,        -1,2.641500e+00
   1010322,         1,         3,         1,        -1,         1,        -1,        -1,2.707300e+00
   1010323,         1,         3,         1,        -1,         1,        -1,        -1,2.274200e+00
   1010324,         1,         3,         1,        -1,         1,        -1,        -1,3.283300e+00
   1010404,         1,         4,         1,        -1,         1,        -1,        -1,4.346800e+00
   1010405,         1,         4,         1,        -1,         1,        -1,        -1,3.838800e+00
   1010406,         1,         4,         1,        -1,         1,        -1,        -1,3.904600e+00
   1010407,         1,         4,         1,        -1,         1,        -1,        -1,3.095100e+00
   1010408,         1,         4,         1,        -1,         1,        -1,        -1,4.176700e+00
   1010409,         1,         4,         1,        -1,         1,        -1,        -1,3.020200e+00
   1010410,         1,         4,         1,        -1,         1,        -1,        -1,2.786700e+00
   1010411,         1,         4,         1,        -1,         1,        -1,        -1,3.750400e+00
   1010412,         1,         4,         1,        -1,         1,        -1,        -1,3.623400e+00
   1010413,         1,         4,         1,        -1,         1,        -1,        -1,4.555400e+00
   1010414,         1,         4,         1,        -1,         1,        -1,        -1,4.181200e+00
   1010415,         1,         4,         1,        -1,         1,        -1,        -1,3.993000e+00
   1010417,         1,         4,         1,        -1,         1,        -1,        -1,4.734500e+00
   1010418,         1,         4,         1,        -1,         1,        -1,        -1,3.970300e+00
   1010419,         1,         4,         1,        -1,         1,        -1,        -1,3.578000e+00
   1010420,         1,         4,         1,        -1,         1,        -1,        -1,3.834300e+00
   1010421,         1,         4,         1,        -1,         1,        -1,        -1,3.036100e+00
   1010422,         1,         4,         1,        -1,         1,        -1,        -1,4.072400e+00
   1010423,         1,         4,         1,        -1,         1,        -1,        -1,1.988500e+00
   1010502,         1,         5,         1,        -1,         1,        -1,        -1,3.042900e+00
   1010503,         1,         5,         1,        -1,         1,        -1,        -1,3.383000e+00
   1010504,         1,         5,         1,        -1,         1,        -1,        -1,2.884200e+00
   1010505,         1,         5,         1,        -1,         1,        -1,        -1,3.208400e+00
   1010506,         1,         5,         1,        -1,         1,        -1,        -1,4.274200e+00
   1010507,         1,         5,         1,        -1,         1,        -1,        -1,2.977100e+00
   1010508,         1,         5,         1,        -1,         1,        -1,        -1,4.811600e+00
   1010509,         1,         5,         1,        -1,         1,        -1,        -1,3.480500e+00
   1010510,         1,         5,         1,        -1,         1,        -1,        -1,3.419300e+00
   1010511,         1,         5,         1,        -1,         1,        -1,        -1,3.385300e+00
   1010512,         1,         5,         1,        -1,         1,        -1,        -1,2.986200e+00
   1010513,         1,         5,         1,        -1,         1,        -1,        -1,3.292300e+00
   1010515,         1,         5,         1,        -1,         1,        -1,        -1,3.925000e+00
   1010516,         1,         5,         1,        -1,         1,        -1,        -1,3.013400e+00
   1010517,         1,         5,         1,        -1,         1,        -1,        -1,3.446500e+00
   1010518,         1,         5,         1,        -1,         1,        -1,        -1,3.714100e+00
   1010519,         1,         5,         1,        -1,         1,        -1,        -1,3.616600e+00
   1010520,         1,         5,         1,        -1,         1,        -1,        -1,4.618900e+00
   1010521,         1,         5,         1,        -1,         1,        -1,        -1,2.058800e+00
   1010601,         1,         6,         1,        -1,         1,        -1,        -1,4.596200e+00
   1010602,         1,         6,         1,        -1,         1,        -1,        -1,3.265100e+00
   1010603,         1,         6,         1,        -1,         1,        -1,        -1,3.122300e+00
   1010604,         1,         6,         1,        -1,         1,        -1,        -1,3.203900e+00
   1010605,         1,         6,         1,        -1,         1,        -1,        -1,7.369400e+00
   1010606,         1,         6,         1,        -1,         1,        -1,        -1,6.122300e+00
   1010607,         1,         6,         1,        -1,         1,        -1,        -1,2.641500e+00
   1010608,         1,         6,         1,        -1,         1,        -1,        -1,2.310500e+00
   1010609,         1,         6,         1,        -1,         1,        -1,        -1,3.036100e+00
   1010610,         1,         6,         1,        -1,         1,        -1,        -1,3.387600e+00
   1010611,         1,         6,         1,        -1,         1,        -1,        -1,2.476000e+00
   1010612,         1,         6,         1,        -1,         1,        -1,        -1,2.770800e+00
   1010613,         1,         6,         1,        -1,         1,        -1,        -1,2.741300e+00
   1010614,         1,         6,         1,        -1,         1,        -1,        -1,3.383000e+00
   1010615,         1,         6,         1,        -1,         1,        -1,        -1,3.514600e+00
   1010616,         1,         6,         1,        -1,         1,        -1,        -1,2.462400e+00
   1010617,         1,         6,         1,        -1,         1,        -1,        -1,2.739000e+00
   1010618,         1,         6,         1,        -1,         1,        -1,        -1,3.587100e+00
   1010619,         1,         6,         1,        -1,         1,        -1,        -1,2.310500e+00
   1010620,         1,         6,         1,        -1,         1,        -1,        -1,4.931800e+00
   1010703,         1,         7,         1,        -1,         1,        -1,        -1,2.934100e+00
   1010704,         1,         7,         1,        -1,         1,        -1,        -1,2.589400e+00
   1010705,         1,         7,         1,        -1,         1,        -1,        -1,2.498700e+00
   1010706,         1,         7,         1,        -1,         1,        -1,        -1,3.110900e+00
   1010707,         1,         7,         1,        -1,         1,        -1,        -1,2.795700e+00
   1010709,         1,         7,         1,        -1,         1,        -1,        -1,2.383000e+00
   1010710,         1,         7,         1,        -1,         1,        -1,        -1,3.249300e+00
   1010711,         1,         7,         1,        -1,         1,        -1,        -1,2.607500e+00
   1010712,         1,         7,         1,        -1,         1,        -1,        -1,2.700500e+00
   1010713,         1,         7,         1,        -1,         1,        -1,        -1,3.022500e+00
   1010714,         1,         7,         1,        -1,         1,        -1,        -1,3.122300e+00
   1010715,         1,         7,         1,        -1,         1,        -1,        -1,2.929500e+00
   1010716,         1,         7,         1,        -1,         1,        -1,        -1,3.707300e+00
   1010717,         1,         7,         1,        -1,         1,        -1,        -1,3.194800e+00
   1010718,         1,         7,         1,        -1,         1,        -1,        -1,3.383000e+00
   1010719,         1,         7,         1,        -1,         1,        -1,        -1,2.875100e+00
   1010720,         1,         7,         1,        -1,         1,        -1,        -1,2.879600e+00
   1010721,         1,         7,         1,        -1,         1,        -1,        -1,2.244700e+00
   1010722,         1,         7,         1,        -1,         1,        -1,        -1,3.496400e+00
   1010723,         1,         7,         1,        -1,         1,        -1,        -1,3.396600e+00
   1010804,         1,         8,         1,        -1,         1,        -1,        -1,4.414800e+00
   1010805,         1,         8,         1,        -1,         1,        -1,        -1,2.841100e+00
   1010807,         1,         8,         1,        -1,         1,        -1,        -1,2.827500e+00
   1010808,         1,         8,         1,        -1,         1,        -1,        -1,3.725400e+00
   1010809,         1,         8,         1,        -1,         1,        -1,        -1,3.714100e+00
   1010810,         1,         8,         1,        -1,         1,        -1,        -1,3.129100e+00
   1010811,         1,         8,         1,        -1,         1,        -1,        -1,3.682400e+00
   1010812,         1,         8,         1,        -1,         1,        -1,        -1,3.040600e+00
   1010813,         1,         8,         1,        -1,         1,        -1,        -1,6.702800e+00
   1010814,         1,         8,         1,        -1,         1,        -1,        -1,7.251500e+00
   1010815,         1,         8,         1,        -1,         1,        -1,        -1,7.163100e+00
   1010816,         1,         8,         1,        -1,         1,        -1,        -1,2.959000e+00
   1010817,         1,         8,         1,        -1,         1,        -1,        -1,2.961300e+00
   1010818,         1,         8,         1,        -1,         1,        -1,        -1,2.693700e+00
   1010819,         1,         8,         1,        -1,         1,        -1,        -1,3.290100e+00
   1010820,         1,         8,         1,        -1,         1,        -1,        -1,2.648300e+00
   1010821,         1,         8,         1,        -1,         1,        -1,        -1,2.986200e+00
   1010902,         1,         9,         1,        -1,         1,        -1,        -1,4.482800e+00
   1010903,         1,         9,         1,        -1,         1,        -1,        -1,3.922700e+00
   1010904,         1,         9,         1,        -1,         1,        -1,        -1,4.045200e+00
   1010905,         1,         9,         1,        -1,         1,        -1,        -1,2.929500e+00
   1010906,         1,         9,         1,        -1,         1,        -1,        -1,3.054200e+00
   1010907,         1,         9,         1,        -1,         1,        -1,        -1,4.149500e+00
   1010908,         1,         9,         1,        -1,         1,        -1,        -1,4.702800e+00
   1010909,         1,         9,         1,        -1,         1,        -1,        -1,3.725400e+00
   1010910,         1,         9,         1,        -1,         1,        -1,        -1,3.442000e+00
   1010911,         1,         9,         1,        -1,         1,        -1,        -1,3.909100e+00
   1010912,         1,         9,         1,        -1,         1,        -1,        -1,3.430700e+00
   1010913,         1,         9,         1,        -1,         1,        -1,        -1,3.487300e+00
   1010914,         1,         9,         1,        -1,         1,        -1,        -1,4.222000e+00
   1010915,         1,         9,         1,        -1,         1,        -1,        -1,3.961300e+00
   1010916,         1,         9,         1,        -1,         1,        -1,        -1,4.251500e+00
   1010917,         1,         9,         1,        -1,         1,        -1,        -1,4.018000e+00
   1010918,         1,         9,         1,        -1,         1,        -1,        -1,3.657400e+00
   1010919,         1,         9,         1,        -1,         1,        -1,        -1,3.281000e+00
   1010920,         1,         9,         1,        -1,         1,        -1,        -1,3.696000e+00
   1010921,         1,         9,         1,        -1,         1,        -1,        -1,3.222000e+00
   1011001,         1,        10,         1,        -1,         1,        -1,        -1,1.013400e+00
   1011003,         1,        10,         1,        -1,         1,        -1,        -1,2.981700e+00
   1011004,         1,        10,         1,        -1,         1,        -1,        -1,2.902300e+00
   1011005,         1,        10,         1,        -1,         1,        -1,        -1,2.759500e+00
   1011006,         1,        10,         1,        -1,         1,        -1,        -1,3.067800e+00
   1011007,         1,        10,         1,        -1,         1,        -1,        -1,3.203900e+00
   1011008,         1,        10,         1,        -1,         1,        -1,        -1,2.657400e+00
   1011009,         1,        10,         1,        -1,         1,        -1,        -1,1.623400e+00
   1011010,         1,        10,         1,        -1,         1,        -1,        -1,2.190300e+00
   1011011,         1,        10,         1,        -1,         1,        -1,        -1,2.798000e+00
   1011012,         1,        10,         1,        -1,         1,        -1,        -1,3.548600e+00
   1011013,         1,        10,         1,        -1,         1,        -1,        -1,3.045200e+00
   1011014,         1,        10,         1,        -1,         1,        -1,        -1,3.510000e+00
   1011015,         1,        10,         1,        -1,         1,        -1,        -1,4.294600e+00
   1011016,         1,        10,         1,        -1,         1,        -1,        -1,2.652900e+00
   1011017,         1,        10,         1,        -1,         1,        -1,        -1,2.598500e+00
   1011018,         1,        10,         1,        -1,         1,        -1,        -1,2.265100e+00
   1011019,         1,        10,         1,        -1,         1,        -1,        -1,2.088300e+00
   1011020,         1,        10,         1,        -1,         1,        -1,        -1,2.251500e+00
   1011021,         1,        10,         1,        -1,         1,        -1,        -1,2.403400e+00
   1011022,         1,        10,         1,        -1,         1,        -1,        -1,3.609800e+00
   1020201,         1,         2,         1,        -1,         1,        -1,        -1,3.528200e+00
   1020203,         1,         2,         1,        -1,         1,        -1,        -1,3.321800e+00
   1020204,         1,         2,         1,        -1,         1,        -1,        -1,2.909100e+00
   1020205,         1,         2,         1,        -1,         1,        -1,        -1,2.408000e+00
   1020206,         1,         2,         1,        -1,         1,        -1,        -1,3.296900e+00
   1020207,         1,         2,         1,        -1,         1,        -1,        -1,3.058800e+00
   1020208,         1,         2,         1,        -1,         1,        -1,        -1,3.265100e+00
   1020209,         1,         2,         1,        -1,         1,        -1,        -1,2.446500e+00
   1020210,         1,         2,         1,        -1,         1,        -1,        -1,2.237900e+00
   1020211,         1,         2,         1,        -1,         1,        -1,        -1,2.548600e+00
   1020212,         1,         2,         1,        -1,         1,        -1,        -1,2.974900e+00
   1020213,         1,         2,         1,        -1,         1,        -1,        -1,2.673300e+00
   1020214,         1,         2,         1,        -1,         1,        -1,        -1,3.061000e+00
   1020215,         1,         2,         1,        -1,         1,        -1,        -1,3.378500e+00
   1020216,         1,         2,         1,        -1,         1,        -1,        -1,2.532700e+00
   1020217,         1,         2,         1,        -1,         1,        -1,        -1,2.265100e+00
   1020218,         1,         2,         1,        -1,         1,        -1,        -1,2.913700e+00
   1020219,         1,         2,         1,        -1,         1,        -1,        -1,2.702800e+00
   1020220,         1,         2,         1,        -1,         1,        -1,        -1,2.999800e+00
   1020221,         1,         2,         1,        -1,         1,        -1,        -1,2.725400e+00
   1020222,         1,         2,         1,        -1,         1,        -1,        -1,3.194800e+00
   1020223,         1,         2,         1,        -1,         1,        -1,        -1,1.834300e+00
   1020303,         1,         3,         1,        -1,         1,        -1,        -1,4.054200e+00
   1020304,         1,         3,         1,        -1,         1,        -1,        -1,4.836600e+00
   1020305,         1,         3,         1,        -1,         1,        -1,        -1,2.927300e+00
   1020306,         1,         3,         1,        -1,         1,        -1,        -1,3.140400e+00
   1020307,         1,         3,         1,        -1,         1,        -1,        -1,3.612100e+00
   1020308,         1,         3,         1,        -1,         1,        -1,        -1,1.496400e+00
   1020309,         1,         3,         1,        -1,         1,        -1,        -1,3.208400e+00
   1020310,         1,         3,         1,        -1,         1,        -1,        -1,3.362600e+00
   1020311,         1,         3,         1,        -1,         1,        -1,        -1,2.829800e+00
   1020312,         1,         3,         1,        -1,         1,        -1,        -1,3.154000e+00
   1020313,         1,         3,         1,        -1,         1,        -1,        -1,4.249300e+00
   1020314,         1,         3,         1,        -1,         1,        -1,        -1,2.920500e+00
   1020315,         1,         3,         1,        -1,         1,        -1,        -1,1.936300e+00
   1020316,         1,         3,         1,        -1,         1,        -1,        -1,2.326300e+00
   1020317,         1,         3,         1,        -1,         1,        -1,        -1,2.201600e+00
   1020318,         1,         3,         1,        -1,         1,        -1,        -1,3.442000e+00
   1020319,         1,         3,         1,        -1,         1,        -1,        -1,3.312700e+00
   1020320,         1,         3,         1,        -1,         1,        -1,        -1,1.582600e+00
   1020321,         1,         3,         1,        -1,         1,        -1,        -1,2.793500e+00
   1020322,         1,         3,         1,        -1,         1,        -1,        -1,3.156300e+00
   1020323,         1,         3,         1,        -1,         1,        -1,        -1,3.278700e+00
   1020325,         1,         3,         1,        -1,         1,        -1,        -1,6.510000e+00
   1020326,         1,         3,         1,        -1,         1,        -1,        -1,5.662000e+00
   1020403,         1,         4,         1,        -1,         1,        -1,        -1,5.149500e+00
   1020405,         1,         4,         1,        -1,         1,        -1,        -1,4.349000e+00
   1020406,         1,         4,         1,        -1,         1,        -1,        -1,3.838800e+00
   1020407,         1,         4,         1,        -1,         1,        -1,        -1,3.897800e+00
   1020408,         1,         4,         1,        -1,         1,        -1,        -1,2.764000e+00
   1020409,         1,         4,         1,        -1,         1,        -1,        -1,4.158500e+00
   1020410,         1,         4,         1,        -1,         1,        -1,        -1,3.045200e+00
   1020411,         1,         4,         1,        -1,         1,        -1,        -1,2.779900e+00
   1020412,         1,         4,         1,        -1,         1,        -1,        -1,3.739000e+00
   1020413,         1,         4,         1,        -1,         1,        -1,        -1,3.684600e+00
   1020414,         1,         4,         1,        -1,         1,        -1,        -1,4.507800e+00
   1020415,         1,         4,         1,        -1,         1,        -1,        -1,4.181200e+00
   1020416,         1,         4,         1,        -1,         1,        -1,        -1,3.990700e+00
   1020418,         1,         4,         1,        -1,         1,        -1,        -1,4.745900e+00
   1020419,         1,         4,         1,        -1,         1,        -1,        -1,3.959000e+00
   1020420,         1,         4,         1,        -1,         1,        -1,        -1,3.605300e+00
   1020421,         1,         4,         1,        -1,         1,        -1,        -1,1.408000e+00
   1020422,         1,         4,         1,        -1,         1,        -1,        -1,1.995300e+00
   1020423,         1,         4,         1,        -1,         1,        -1,        -1,3.038400e+00
   1020424,         1,         4,         1,        -1,         1,        -1,        -1,4.072400e+00
   1020425,         1,         4,         1,        -1,         1,        -1,        -1,2.691400e+00
   1020426,         1,         4,         1,        -1,         1,        -1,        -1,4.008900e+00
   1020501,         1,         5,         1,        -1,         1,        -1,        -1,1.673300e+00
   1020503,         1,         5,         1,        -1,         1,        -1,        -1,3.108700e+00
   1020504,         1,         5,         1,        -1,         1,        -1,        -1,3.417100e+00
   1020505,         1,         5,         1,        -1,         1,        -1,        -1,2.906800e+00
   1020506,         1,         5,         1,        -1,         1,        -1,        -1,3.192600e+00
   1020507,         1,         5,         1,        -1,         1,        -1,        -1,4.276500e+00
   1020508,         1,         5,         1,        -1,         1,        -1,        -1,2.265100e+00
   1020509,         1,         5,         1,        -1,         1,        -1,        -1,4.827500e+00
   1020510,         1,         5,         1,        -1,         1,        -1,        -1,3.487300e+00
   1020511,         1,         5,         1,        -1,         1,        -1,        -1,3.412500e+00
   1020512,         1,         5,         1,        -1,         1,        -1,        -1,3.378500e+00
   1020513,         1,         5,         1,        -1,         1,        -1,        -1,2.995300e+00
   1020514,         1,         5,         1,        -1,         1,        -1,        -1,3.292300e+00
   1020515,         1,         5,         1,        -1,         1,        -1,        -1,1.696000e+00
   1020517,         1,         5,         1,        -1,         1,        -1,        -1,2.616600e+00
   1020518,         1,         5,         1,        -1,         1,        -1,        -1,3.451100e+00
   1020519,         1,         5,         1,        -1,         1,        -1,        -1,4.065600e+00
   1020520,         1,         5,         1,        -1,         1,        -1,        -1,3.564400e+00
   1020521,         1,         5,         1,        -1,         1,        -1,        -1,4.662000e+00
   1020522,         1,         5,         1,        -1,         1,        -1,        -1,3.387600e+00
   1020523,         1,         5,         1,        -1,         1,        -1,        -1,2.312700e+00
   1020601,         1,         6,         1,        -1,         1,        -1,        -1,4.165400e+00
   1020602,         1,         6,         1,        -1,         1,        -1,        -1,3.301400e+00
   1020603,         1,         6,         1,        -1,         1,        -1,        -1,3.101900e+00
   1020604,         1,         6,         1,        -1,         1,        -1,        -1,3.117700e+00
   1020605,         1,         6,         1,        -1,         1,        -1,        -1,3.387600e+00
   1020606,         1,         6,         1,        -1,         1,        -1,        -1,3.571200e+00
   1020607,         1,         6,         1,        -1,         1,        -1,        -1,2.650600e+00
   1020608,         1,         6,         1,        -1,         1,        -1,        -1,3.154000e+00
   1020609,         1,         6,         1,        -1,         1,        -1,        -1,2.652900e+00
   1020610,         1,         6,         1,        -1,         1,        -1,        -1,2.401200e+00
   1020611,         1,         6,         1,        -1,         1,        -1,        -1,2.934100e+00
   1020612,         1,         6,         1,        -1,         1,        -1,        -1,3.383000e+00
   1020613,         1,         6,         1,        -1,         1,        -1,        -1,2.491900e+00
   1020614,         1,         6,         1,        -1,         1,        -1,        -1,2.770800e+00
   1020615,         1,         6,         1,        -1,         1,        -1,        -1,1.886400e+00
   1020616,         1,         6,         1,        -1,         1,        -1,        -1,3.367200e+00
   1020617,         1,         6,         1,        -1,         1,        -1,        -1,2.421600e+00
   1020618,         1,         6,         1,        -1,         1,        -1,        -1,2.163100e+00
   1020619,         1,         6,         1,        -1,         1,        -1,        -1,2.700500e+00
   1020620,         1,         6,         1,        -1,         1,        -1,        -1,3.612100e+00
   1020621,         1,         6,         1,        -1,         1,        -1,        -1,2.383000e+00
   1020622,         1,         6,         1,        -1,         1,        -1,        -1,2.315000e+00
   1020701,         1,         7,         1,        -1,         1,        -1,        -1,6.677800e+00
   1020702,         1,         7,         1,        -1,         1,        -1,        -1,3.437500e+00
   1020703,         1,         7,         1,        -1,         1,        -1,        -1,2.525900e+00
   1020705,         1,         7,         1,        -1,         1,        -1,        -1,3.326300e+00
   1020706,         1,         7,         1,        -1,         1,        -1,        -1,2.063300e+00
   1020707,         1,         7,         1,        -1,         1,        -1,        -1,2.260600e+00
   1020708,         1,         7,         1,        -1,         1,        -1,        -1,3.045200e+00
   1020709,         1,         7,         1,        -1,         1,        -1,        -1,2.834300e+00
   1020711,         1,         7,         1,        -1,         1,        -1,        -1,2.376200e+00
   1020712,         1,         7,         1,        -1,         1,        -1,        -1,3.403400e+00
   1020713,         1,         7,         1,        -1,         1,        -1,        -1,2.457900e+00
   1020714,         1,         7,         1,        -1,         1,        -1,        -1,2.698200e+00
   1020715,         1,         7,         1,        -1,         1,        -1,        -1,3.020200e+00
   1020716,         1,         7,         1,        -1,         1,        -1,        -1,3.135900e+00
   1020717,         1,         7,         1,        -1,         1,        -1,        -1,2.922700e+00
   1020718,         1,         7,         1,        -1,         1,        -1,        -1,3.018000e+00
   1020719,         1,         7,         1,        -1,         1,        -1,        -1,3.192600e+00
   1020720,         1,         7,         1,        -1,         1,        -1,        -1,3.376200e+00
   1020721,         1,         7,         1,        -1,         1,        -1,        -1,2.881900e+00
   1020722,         1,         7,         1,        -1,         1,        -1,        -1,2.838800e+00
   1020723,         1,         7,         1,        -1,         1,        -1,        -1,2.269700e+00
   1020724,         1,         7,         1,        -1,         1,        -1,        -1,3.512300e+00
   1020725,         1,         7,         1,        -1,         1,        -1,        -1,3.392100e+00
   1020726,         1,         7,         1,        -1,         1,        -1,        -1,3.190300e+00
   1020727,         1,         7,         1,        -1,         1,        -1,        -1,3.172200e+00
   1020803,         1,         8,         1,        -1,         1,        -1,        -1,4.491900e+00
   1020804,         1,         8,         1,        -1,         1,        -1,        -1,3.398900e+00
   1020805,         1,         8,         1,        -1,         1,        -1,        -1,6.002100e+00
   1020806,         1,         8,         1,        -1,         1,        -1,        -1,3.639300e+00
   1020807,         1,         8,         1,        -1,         1,        -1,        -1,3.115500e+00
   1020808,         1,         8,         1,        -1,         1,        -1,        -1,3.682400e+00
   1020809,         1,         8,         1,        -1,         1,        -1,        -1,2.550800e+00
   1020810,         1,         8,         1,        -1,         1,        -1,        -1,6.791200e+00
   1020811,         1,         8,         1,        -1,         1,        -1,        -1,3.328600e+00
   1020812,         1,         8,         1,        -1,         1,        -1,        -1,3.405700e+00
   1020813,         1,         8,         1,        -1,         1,        -1,        -1,2.990700e+00
   1020814,         1,         8,         1,        -1,         1,        -1,        -1,3.487300e+00
   1020815,         1,         8,         1,        -1,         1,        -1,        -1,2.965800e+00
   1020816,         1,         8,         1,        -1,         1,        -1,        -1,2.614300e+00
   1020817,         1,         8,         1,        -1,         1,        -1,        -1,2.693700e+00
   1020818,         1,         8,         1,        -1,         1,        -1,        -1,3.283300e+00
   1020819,         1,         8,         1,        -1,         1,        -1,        -1,2.657400e+00
   1020820,         1,         8,         1,        -1,         1,        -1,        -1,2.380800e+00
   1020902,         1,         9,         1,        -1,         1,        -1,        -1,4.485100e+00
   1020903,         1,         9,         1,        -1,         1,        -1,        -1,4.045200e+00
   1020904,         1,         9,         1,        -1,         1,        -1,        -1,3.920500e+00
   1020905,         1,         9,         1,        -1,         1,        -1,        -1,2.965800e+00
   1020906,         1,         9,         1,        -1,         1,        -1,        -1,2.682400e+00
   1020907,         1,         9,         1,        -1,         1,        -1,        -1,4.176700e+00
   1020908,         1,         9,         1,        -1,         1,        -1,        -1,4.675600e+00
   1020909,         1,         9,         1,        -1,         1,        -1,        -1,3.169900e+00
   1020910,         1,         9,         1,        -1,         1,        -1,        -1,3.439700e+00
   1020911,         1,         9,         1,        -1,         1,        -1,        -1,3.906800e+00
   1020912,         1,         9,         1,        -1,         1,        -1,        -1,2.875100e+00
   1020913,         1,         9,         1,        -1,         1,        -1,        -1,3.487300e+00
   1020914,         1,         9,         1,        -1,         1,        -1,        -1,4.224300e+00
   1020915,         1,         9,         1,        -1,         1,        -1,        -1,3.961300e+00
   1020916,         1,         9,         1,        -1,         1,        -1,        -1,4.251500e+00
   1020917,         1,         9,         1,        -1,         1,        -1,        -1,4.015700e+00
   1020918,         1,         9,         1,        -1,         1,        -1,        -1,3.634700e+00
   1020919,         1,         9,         1,        -1,         1,        -1,        -1,2.745900e+00
   1020920,         1,         9,         1,        -1,         1,        -1,        -1,3.872800e+00
   1020921,         1,         9,         1,        -1,         1,        -1,        -1,3.036100e+00
   1021002,         1,        10,         1,        -1,         1,        -1,        -1,2.979400e+00
   1021003,         1,        10,         1,        -1,         1,        -1,        -1,2.902300e+00
   1021004,         1,        10,         1,        -1,         1,        -1,        -1,2.766300e+00
   1021005,         1,        10,         1,        -1,         1,        -1,        -1,3.076900e+00
   1021006,         1,        10,         1,        -1,         1,        -1,        -1,3.192600e+00
   1021007,         1,        10,         1,        -1,         1,        -1,        -1,2.666500e+00
   1021008,         1,        10,         1,        -1,         1,        -1,        -1,2.421600e+00
   1021009,         1,        10,         1,        -1,         1,        -1,        -1,2.394400e+00
   1021010,         1,        10,         1,        -1,         1,        -1,        -1,2.596200e+00
   1021011,         1,        10,         1,        -1,         1,        -1,        -1,3.546300e+00
   1021012,         1,        10,         1,        -1,         1,        -1,        -1,3.052000e+00
   1021013,         1,        10,         1,        -1,         1,        -1,        -1,3.507800e+00
   1021014,         1,        10,         1,        -1,         1,        -1,        -1,4.292300e+00
   1021015,         1,        10,         1,        -1,         1,        -1,        -1,2.652900e+00
   1021016,         1,        10,         1,        -1,         1,        -1,        -1,2.603000e+00
   1021017,         1,        10,         1,        -1,         1,        -1,        -1,2.258300e+00
   1021018,         1,        10,         1,        -1,         1,        -1,        -1,5.070100e+00
   1021019,         1,        10,         1,        -1,         1,        -1,        -1,2.387600e+00
   1021020,         1,        10,         1,        -1,         1,        -1,        -1,3.210700e+00
   1030201,         2,         2,         1,        -1,         1,        -1,         3,3.682400e+00
   1030202,         2,         2,         1,        -1,         1,        -1,         3,2.904600e+00
   1030203,         2,         2,         1,        -1,         1,        -1,         3,3.217500e+00
   1030204,         2,         2,         1,        -1,         1,        -1,         3,3.646100e+00
